,name,new_price,old_price,saved_price,sku,url,more_info
366,2PC Dyed Cambric Screen Printed Shirt With Trouser IPS-23-154,0,"7,990",0,W-AP-23-369662 -P,https://www.gulahmedshop.com/2pc-dyed-cambric-screen-printed-shirt-with-trouser-ips-23-154,"Cambric, Cambric, Cambric, No"
367,2PC Dyed Cambric Embelished Shirt With Trouser IPS-23-72,0,"5,124",0,W-AP-23-363072 -P,https://www.gulahmedshop.com/2pc-dyed-cambric-embelished-shirt-with-trouser-ips-23-72,"Cambric, Cambric, No"
368,Digital Printed Khaddar Shirt GLW-23-29,0,"3,290",0,W-AP-23-371695 -P,https://www.gulahmedshop.com/digital-printed-khaddar-shirt-glw-23-29,"Khaddar, No"
369,Digital Printed Khaddar Shirt GLW-23-27,0,"3,490",0,W-AP-23-371707 -P,https://www.gulahmedshop.com/digital-printed-khaddar-shirt-glw-23-27,"Khaddar, No"
370,Digital Printed Khaddar Shirt GLW-23-66,0,"3,290",0,W-AP-23-375618 -P,https://www.gulahmedshop.com/digital-printed-khaddar-shirt-glw-23-66,"Khaddar, No"
371,Dyed Georgette Embroidered Shirt GLW-23-14,0,"3,990",0,W-AP-23-371611 -P,https://www.gulahmedshop.com/dyed-georgette-embroidered-shirt-glw-23-14,"Georgette, No"
372,Dyed Cambric Screen Print Suit IPS-23-233,0,"8,490",0,W-AP-23-369686 -P,https://www.gulahmedshop.com/dyed-cambric-screen-print-suit-ips-23-233,"Cambric, Chiffon, Cambric, No"
373,Lawn Printed Shirt WGK-LWS-DP-2983,2793,3990,1197,W-AP-23-370312 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-lws-dp-2983,"Lawn, No, 21% to 30%"
374,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DY-2557,6083,8690,2607,W-AP-23-367185 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-dy-2557,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No, 21% to 30%"
375,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DE-2558,0,"8,490",0,W-AP-23-370264 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-de-2558,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No"
376,Jacquard Shirt And Dyed Trouser With Jacquard Dupatta WGK-YDS-DY-2559,5743,8204,2461,W-AP-23-364688 -P,https://www.gulahmedshop.com/jacquard-shirt-and-dyed-trouser-with-jacquard-dupatta-wgk-yds-dy-2559,"Jacquard, Jacquard, Yarn Dyed, No, 21% to 30%"
377,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DY-2560,0,"8,490",0,W-AP-23-370270 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-dy-2560,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No"
378,Jacquard Shirt And Dyed Trouser With Jacquard Dupatta WGK-YDS-DY-2561,0,"8,204",0,W-AP-23-364592 -P,https://www.gulahmedshop.com/jacquard-shirt-and-dyed-trouser-with-jacquard-dupatta-wgk-yds-dy-2561,"Jacquard, Jacquard, Yarn Dyed, No"
379,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DE-2562,6083,8690,2607,W-AP-23-367191 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-de-2562,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No, 21% to 30%"
380,Jacquard Shirt And Dyed Trouser With Jacquard Dupatta WGK-YDS-DY-2563,6462,9231,2769,W-AP-23-364586 -P,https://www.gulahmedshop.com/jacquard-shirt-and-dyed-trouser-with-jacquard-dupatta-wgk-yds-dy-2563,"Jacquard, Jacquard, Yarn Dyed, No, 21% to 30%"
381,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DE-2564,6293,8990,2697,W-AP-23-367197 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-de-2564,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No, 21% to 30%"
382,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DE-2565,5943,8490,2547,W-AP-23-367155 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-de-2565,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No, 21% to 30%"
383,Yarn Dyed Shirt And Trouser With Dupatta WGK-YDS-DY-2566,5943,8490,2547,W-AP-23-367161 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-with-dupatta-wgk-yds-dy-2566,"Yarn Dyed, Yarn Dyed, Yarn Dyed, No, 21% to 30%"
384,Yarn Dyed Shirt WGK-YDW-DY-2964,0,"3,690",0,W-AP-23-374304 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-ydw-dy-2964,"Yarn Dyed, Yes"
385,Sussi Dyed Shirt And Trouser WGK-SUW-DY-3258,3353,4790,1437,W-AP-23-372890 -P,https://www.gulahmedshop.com/sussi-dyed-shirt-and-trouser-wgk-suw-dy-3258,"Sussi, Sussi, Yes, 21% to 30%"
386,Sussi Dyed Shirt And Trouser WGK-SUW-DY-3259,0,"4,790",0,W-AP-23-372902 -P,https://www.gulahmedshop.com/sussi-dyed-shirt-and-trouser-wgk-suw-dy-3259,"Sussi, Sussi, Yes"
387,Cambric Block Printed Shirt WGK-CMW-SP-2966,0,"2,490",0,W-AP-23-372050 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2966,"Cambric, Yes"
388,Cambric Block Printed Shirt WGK-CMW-SP-2968,0,"2,490",0,W-AP-23-372062 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2968,"Cambric, Yes"
389,Yarn Dyed Shirt WGK-YDS-DY-2748,0,"3,490",0,W-AP-23-371864 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2748,"Yarn Dyed, Yes"
390,Khaddar Printed Shirt WGK-KDW-DP-3145,0,"2,490",0,W-AP-23-372074 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-wgk-kdw-dp-3145,"Khaddar, Yes"
391,Yarn Dyed Shirt WGK-YDW-DY-2929,0,"3,490",0,W-AP-23-370682 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-ydw-dy-2929,"Yarn Dyed, Yes"
392,Khaddar Printed Shirt WGK-KDW-DP-3147,0,"2,690",0,W-AP-23-372086 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-wgk-kdw-dp-3147,"Khaddar, Yes"
393,Khaddar Printed Shirt WGK-KDW-DP-3150,0,"2,490",0,W-AP-23-372104 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-wgk-kdw-dp-3150,"Khaddar, Yes"
394,Dobby Embroidered Shirt WGK-DBW-DE-2899,0,"3,790",0,W-AP-23-371900 -P,https://www.gulahmedshop.com/dobby-embroidered-shirt-wgk-dbw-de-2899,"Dobby, Yes"
395,Dyed Acrylic Viscose Shirt With Velvet Jacquard Shawl GLM-23-61,0,"9,990",0,W-AP-23-376030 -P,https://www.gulahmedshop.com/dyed-acrylic-viscose-shirt-with-velvet-jacquard-shawl-glm-23-61,"Acrylic Viscose, Velvet Jacquard, Yes"
396,Dyed Acrylic Viscose Shirt With Velvet Jacquard Shawl GLM-23-62,0,"9,990",0,W-AP-23-376024 -P,https://www.gulahmedshop.com/dyed-acrylic-viscose-shirt-with-velvet-jacquard-shawl-glm-23-62,"Acrylic Viscose, Velvet Jacquard, Yes"
397,Dyed Acrylic Viscose Shirt With Velvet Jacquard Shawl GLM-23-65,0,"9,990",0,W-AP-23-376006 -P,https://www.gulahmedshop.com/dyed-acrylic-viscose-shirt-with-velvet-jacquard-shawl-glm-23-65,"Acrylic Viscose, Velvet Jacquard, Yes"
398,Dyed Cambric Screen Printed Suit IPS-23-155,0,"8,490",0,W-AP-23-369656 -P,https://www.gulahmedshop.com/dyed-cambric-screen-printed-suit-ips-23-155,"Cambric, Cambric, Cambric, Yes"
399,Digital Print Khaddar Shirt GLW-23-63,0,"3,290",0,W-AP-23-375636 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-63,"Khaddar, Yes"
400,Digital Print Khaddar Shirt GLW-23-65,0,"3,490",0,W-AP-23-375624 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-65,"Khaddar, Yes"
401,Digital Print Khaddar Shirt GLW-23-69,0,"3,290",0,W-AP-23-375600 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-69,"Khaddar, Yes"
402,Digital Print Khaddar Shirt GLW-23-71,0,"3,490",0,W-AP-23-375588 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-71,"Khaddar, Yes"
403,Dyed Denim Shirt With Trouser Ips-23-234,0,"5,490",0,W-AP-23-367853 -P,https://www.gulahmedshop.com/dyed-denim-shirt-with-trouser-ips-23-234,"Denim, Yes"
404,Dyed Cambric Embroidered Shirt With Trouser Ips-23-96,0,"6,290",0,W-AP-23-369716 -P,https://www.gulahmedshop.com/dyed-cambric-embroidered-shirt-with-trouser-ips-23-96,"Cambric, Cambric, Yes"
405,Dyed Georgette Embroidered Shirt GLW-23-19,0,"3,990",0,W-AP-23-371581 -P,https://www.gulahmedshop.com/dyed-georgette-embroidered-shirt-glw-23-19,"Georgette, Yes"
406,Dyed Georgette Embroidered Shirt GLW-23-13,0,"3,990",0,W-AP-23-371617 -P,https://www.gulahmedshop.com/dyed-georgette-embroidered-shirt-glw-23-13,"Georgette, Yes"
407,Dyed Cotton Chambray Embroidered Shirt GLW-23-02,0,"3,490",0,W-AP-23-371683 -P,https://www.gulahmedshop.com/dyed-cotton-chambray-embroidered-shirt-glw-23-02,"Chambray, Yes"
408,Dyed Cotton Chambray Embroidered Shirt GLW-23-01,0,"3,690",0,W-AP-23-371689 -P,https://www.gulahmedshop.com/dyed-cotton-chambray-embroidered-shirt-glw-23-01,"Chambray, Yes"
409,Dyed Cotton Chambray Embroidered Shirt GLW-23-04,0,"3,690",0,W-AP-23-371671 -P,https://www.gulahmedshop.com/dyed-cotton-chambray-embroidered-shirt-glw-23-04,"Chambray, Yes"
410,Yarn Dyed Embroidered Shirt And Trouser WGK-YDS-DE-2750,0,"6,490",0,W-AP-23-371870 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-yds-de-2750,"Yarn Dyed, Yarn Dyed, Yes"
411,Digital Print Khaddar Shirt GLW-23-68,0,"3,490",0,W-AP-23-375606 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-68,"Khaddar, Yes"
412,Digital Print Khaddar Shirt GLW-23-22,0,"3,490",0,W-AP-23-371737 -P,https://www.gulahmedshop.com/digital-print-khaddar-shirt-glw-23-22,"Khaddar, Yes"
413,Yarn Dyed Embroidered Shirt WGK-YDS-DE-2802,0,"4,490",0,W-AP-23-370652 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-wgk-yds-de-2802,"Yarn Dyed, Yes"
414,Cambric Block Printed Shirt WGK-CMW-SP-2965,0,"2,490",0,W-AP-23-372044 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2965,"Cambric, Yes"
415,Twill Embroidered Shirt And Trouser WGK-TWS-DY-2477,0,"4,890",0,W-AP-23-371822 -P,https://www.gulahmedshop.com/twill-embroidered-shirt-and-trouser-wgk-tws-dy-2477,"Twill, Twill, Yes"
416,Dobby Dyed Shirt WGK-DBS-DY-2832,0,"3,690",0,W-AP-23-372974 -P,https://www.gulahmedshop.com/dobby-dyed-shirt-wgk-dbs-dy-2832,"Dobby, Yes"
417,Jacquard Shirt WGK-JQS-DY-2814,0,"4,690",0,W-AP-23-374244 -P,https://www.gulahmedshop.com/jacquard-shirt-wgk-jqs-dy-2814,"Jacquard, Yes"
418,Dobby Dyed Shirt WGK-DBW-DY-2898,2583,3690,1107,W-AP-23-372968 -P,https://www.gulahmedshop.com/dobby-dyed-shirt-wgk-dbw-dy-2898,"Dobby, Yes, 21% to 30%"
419,Studio Collection Dyed Shirt WG-WS-22-W3 A,0,"3,378",0,W-AP-22-329070 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w3-a,"Poly Crepe, No"
420,Studio Collection Dyed Shirt WG-WS-22-W4 B,0,"3,275",0,W-AP-22-329085 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w4-b,"Georgette, No"
421,Studio Collection Dyed Shirt WG-WS-22-W7,0,"3,789",0,W-AP-22-329105 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w7,"Blended, No"
422,Studio Collection Dyed Shirt WG-WS-22-W9 B,0,"3,481",0,W-AP-22-329125 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w9-b,"Linen, No"
423,Studio Collection Dyed Long Shirt WG-WS-22-W11,0,"4,508",0,W-AP-22-329135 -P,https://www.gulahmedshop.com/studio-collection-dyed-long-shirt-wg-ws-22-w11,"Denim, No"
424,Studio Collection Dyed Shirt WG-WS-22-W12,0,"4,097",0,W-AP-22-329140 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w12,"Denim, No"
425,Studio Collection Block Printed Jacket WGK-DNW-SP-1961,0,"5,945",0,W-AP-22-339245 -P,https://www.gulahmedshop.com/studio-collection-block-printed-jacket-wgk-dnw-sp-1961,"Denim, No"
426,Studio Collection Embroidered Jacket WGK-DNW-DE-1956,0,"8,204",0,W-AP-22-339246 -P,https://www.gulahmedshop.com/studio-collection-embroidered-jacket-wgk-dnw-de-1956,"Denim, No"
427,Studio Collection Dyed Shirt WGK-DNW-DY-1955,0,"4,713",0,W-AP-22-339247 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wgk-dnw-dy-1955,"Denim, No"
428,Studio Collection Dyed Shirt WGK-DNW-DY-1954,0,"4,405",0,W-AP-22-339248 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wgk-dnw-dy-1954,"Denim, No"
429,Sponge Pant WG-WS-22-W14 B,0,"3,686",0,W-AP-22-329155 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w14-b,"Blended, No"
430,Sponge Pant WG-WS-22-W15 B,0,"3,686",0,W-AP-22-329165 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w15-b,"Blended, No"
431,Sponge Pant WG-WS-22-W16 B,0,"3,686",0,W-AP-22-329175 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w16-b,"Blended, No"
432,Needle Craft Embroidered Shirt And Trouser WGK-CRW-DE-1651,0,"7,999",0,W-AP-23-349568 -P,https://www.gulahmedshop.com/needle-craft-embroidered-shirt-and-trouser-wgk-crw-de-1651,"Corduroy, Corduroy, No"
433,Needle Craft Embroidered Shirt And Trouser WGK-CRW-DE-1652,0,"6,458",0,W-AP-23-349562 -P,https://www.gulahmedshop.com/needle-craft-embroidered-shirt-and-trouser-wgk-crw-de-1652,"Corduroy, Corduroy, No"
434,Tehwaar Block Print Shirt And Trouser with Dupatta WGK-DBW-PE-2012,7181,10258,3077,W-AP-23-348599 -P,https://www.gulahmedshop.com/tehwaar-block-print-shirt-and-trouser-with-dupatta-wgk-dbw-pe-2012,"Dobby, Lawn, Khaddar, No, 21% to 30%"
435,Tehwaar Embroidered Shirt And Trouser with Dupatta WGK-DBW-DE-2017,0,"10,258",0,W-AP-23-348593 -P,https://www.gulahmedshop.com/tehwaar-embroidered-shirt-and-trouser-with-dupatta-wgk-dbw-de-2017,"Dobby, Lawn, Khaddar, No"
436,Digital Printed Cambric Shirt GLS-23-94,1491,2967,1476,W-AP-23-359939 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-94,"Cambric, No, 41% to 50%"
437,Digital Printed Cambric Shirt GLS-23-95,1491,2967,1476,W-AP-23-359945 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-95,"Cambric, No, 41% to 50%"
438,Jacquard Shirt GLS-23-35 A,2796,3994,1198,W-AP-23-366456 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-35-a,"Jacquard, No, 21% to 30%"
439,Tehwaar Paper Cotton Block Printed Shirt And Trouser With Organza Dupatta WGK-PCW-SP-2001,0,"30,793",0,W-AP-23-365080 -P,https://www.gulahmedshop.com/tehwaar-paper-cotton-block-printed-shirt-and-trouser-with-organza-dupatta-wgk-pcw-sp-2001,"Paper Cotton, Organza, Raw Silk, No"
440,Tehwaar Raw Silk Viscose Block Printed Shirt And Trouser With Block Printed Dupatta WGK-RSW-SP-2003,0,"40,034",0,W-AP-23-365092 -P,https://www.gulahmedshop.com/tehwaar-raw-silk-viscose-block-printed-shirt-and-trouser-with-block-printed-dupatta-wgk-rsw-sp-2003,"Raw Silk, Organza, Raw Silk, No"
441,Needle Craft Yarn Dyed Embroidered Shirt WGK-YDS-DE-2593,0,"5,124",0,W-AP-23-363573 -P,https://www.gulahmedshop.com/needle-craft-yarn-dyed-embroidered-shirt-wgk-yds-de-2593,"Yarn Dyed, No"
442,Needle Craft Yarn Dyed Embroidered Shirt WGK-YDS-DE-2599,0,"5,124",0,W-AP-23-363579 -P,https://www.gulahmedshop.com/needle-craft-yarn-dyed-embroidered-shirt-wgk-yds-de-2599,"Yarn Dyed, No"
443,Har Roz Lawn Printed Shirt And Trouser WGK-CMS-DP-2665,0,"5,124",0,W-AP-23-362621 -P,https://www.gulahmedshop.com/har-roz-lawn-printed-shirt-and-trouser-wgk-cms-dp-2665,"Lawn, Lawn, No"
444,2PC Cambric Embellished Shirt With Trouser IPS-23-80,0,"5,226",0,W-AP-23-363102 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-80,"Cambric, Cambric, No"
445,2PC Cambric Embellished Shirt With Trouser IPS-23-73,0,"5,124",0,W-AP-23-363078 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-73,"Cambric, Cambric, No"
446,2PC Cambric Embellished Shirt With Trouser IPS-23-79,0,"5,637",0,W-AP-23-363096 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-79,"Cambric, Cambric, No"
447,2PC Cambric Embellished Shirt With Trouser IPS-23-76,0,"6,048",0,W-AP-23-363084 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-76,"Cambric, Cambric, No"
448,Jacquard Shirt GLS-23-54,0,"4,610",0,W-AP-23-363018 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-54,"Jacquard, No"
449,Jacquard Shirt GLS-23-52,0,"4,610",0,W-AP-23-363006 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-52,"Jacquard, No"
450,2PC Cambric Embellished Shirt With Trouser IPS-23-65,0,"5,490",0,W-AP-23-367805 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-65,"Cambric, Cambric, No"
451,2PC Cambric Embelished Shirt With Trouser IPS-23-70,0,"5,290",0,W-AP-23-367817 -P,https://www.gulahmedshop.com/2pc-cambric-embelished-shirt-with-trouser-ips-23-70,"Cambric, Cambric, No"
452,Cambric Embroidered Shirt GLS-23-204,0,"6,690",0,W-AP-23-367577 -P,https://www.gulahmedshop.com/cambric-embroidered-shirt-gls-23-204,"Cambric, No"
453,Cambric Embroidered Shirt GLS-23-210,0,"4,610",0,W-AP-23-364846 -P,https://www.gulahmedshop.com/cambric-embroidered-shirt-gls-23-210,"Cambric, No"
454,Cotton Screen Printed Shirt GLS-23-237,0,"4,290",0,W-AP-23-367709 -P,https://www.gulahmedshop.com/cotton-screen-printed-shirt-gls-23-237,"Cotton, No"
455,Slub Embroidered Shirt GLM-23-46,0,"8,990",0,W-AP-23-367745 -P,https://www.gulahmedshop.com/slub-embroidered-shirt-glm-23-46,"Slub, No"
456,2Pc Dyed Cambric Embelished Kurti With Trouser IPS-23-71,0,"5,290",0,W-AP-23-367823 -P,https://www.gulahmedshop.com/2pc-dyed-cambric-embelished-kurti-with-trouser-ips-23-71,"Cambric, Cambric, No"
457,Zartaar Raw Silk Dyed Embroidered Shirt And Dupatta WGK-RSS-DE-1381,0,"14,990",0,W-AP-23-368772 -P,https://www.gulahmedshop.com/zartaar-raw-silk-dyed-embroidered-shirt-and-dupatta-wgk-rss-de-1381,"Raw Silk, Raw Silk, No"
458,Tehwaar Lurax Dobby Dyed Embroidered Shirt And Trouser With Dupatta WGK-DBS-DE-2151,0,"14,990",0,W-AP-23-368790 -P,https://www.gulahmedshop.com/tehwaar-lurax-dobby-dyed-embroidered-shirt-and-trouser-with-dupatta-wgk-dbs-de-2151,"Dobby, Poly Net, Cambric, No"
459,Tehwaar Lurax Dobby Dyed Embroidered Shirt And Trouser With Dupatta WGK-DBS-DE-2152,0,"12,311",0,W-AP-23-365050 -P,https://www.gulahmedshop.com/tehwaar-lurax-dobby-dyed-embroidered-shirt-and-trouser-with-dupatta-wgk-dbs-de-2152,"Dobby, Poly Net, Cambric, No"
460,Tehwaar Lurax Dobby Dyed Embroidered Shirt And Trouser With Dupatta WGK-DBS-DE-2153,0,"19,499",0,W-AP-23-365056 -P,https://www.gulahmedshop.com/tehwaar-lurax-dobby-dyed-embroidered-shirt-and-trouser-with-dupatta-wgk-dbs-de-2153,"Dobby, Poly Net, Cambric, No"
461,Printed Melody Lawn Printed Shirt And Trouser WGK-CMS-DP-2662,0,"5,990",0,W-AP-23-367107 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-and-trouser-wgk-cms-dp-2662,"Lawn, Lawn, No"
462,Dobby Embellished Shirt GLS-23-220,0,"3,789",0,W-AP-23-360483 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-220,"Dobby, No"
463,Dobby Embellished Shirt GLS-23-222,0,"4,097",0,W-AP-23-360495 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-222,"Dobby, No"
464,Lowress Jacquard Shirt GLS-23-33,0,"3,990",0,W-AP-23-367739 -P,https://www.gulahmedshop.com/lowress-jacquard-shirt-gls-23-33,"Jacquard, No"
465,2PC Print Cambric Shirt With Trouser IPS-23-112,0,"5,490",0,W-AP-23-367769 -P,https://www.gulahmedshop.com/2pc-print-cambric-shirt-with-trouser-ips-23-112,"Cambric, Cambric, No"
466,Jacquard Shirt GLS-23-65,0,"4,290",0,W-AP-23-367733 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-65,"Jacquard, No"
467,2PC Digital Printed Cambric Kurti With Trouser IPS-23-113,0,"5,490",0,W-AP-23-367775 -P,https://www.gulahmedshop.com/2pc-digital-printed-cambric-kurti-with-trouser-ips-23-113,"Cambric, Cambric, No"
468,2PC Printed Cambric Shirt With Trouser IPS-23-123,3843,5490,1647,W-AP-23-367787 -P,https://www.gulahmedshop.com/2pc-printed-cambric-shirt-with-trouser-ips-23-123,"Cambric, Cambric, No, 21% to 30%"
469,2PC Printed Cambric Shirt With Dupatta IPS-23-06,0,"5,290",0,W-AP-23-367751 -P,https://www.gulahmedshop.com/2pc-printed-cambric-shirt-with-dupatta-ips-23-06,"Cambric, Lawn, No"
470,2PC Printed Cambric Shirt With Trouser IPS-23-125,0,"5,490",0,W-AP-23-367793 -P,https://www.gulahmedshop.com/2pc-printed-cambric-shirt-with-trouser-ips-23-125,"Cambric, Cambric, No"
471,2PC Printed Cambric Shirt With Dupatta IPS-23-10,0,"5,290",0,W-AP-23-367763 -P,https://www.gulahmedshop.com/2pc-printed-cambric-shirt-with-dupatta-ips-23-10,"Cambric, Lawn, No"
472,Dobby Screen Printed Kurti GLS-23-225,0,"3,583",0,W-AP-23-360513 -P,https://www.gulahmedshop.com/dobby-screen-printed-kurti-gls-23-225,"Dobby, No"
473,Dobby Embroidered Shirt GLS-23-227,0,"6,150",0,W-AP-23-360525 -P,https://www.gulahmedshop.com/dobby-embroidered-shirt-gls-23-227,"Dobby, No"
474,Jacquard Embellished Shirt GLS-23-61,0,"4,918",0,W-AP-23-364768 -P,https://www.gulahmedshop.com/jacquard-embellished-shirt-gls-23-61,"Jacquard, No"
475,Yarn Dyed Trouser WGK-TRS-DY-416,1431,2043,612,W-AP-23-361598 -P,https://www.gulahmedshop.com/yarn-dyed-trouser-wgk-trs-dy-416,"Yarn Dyed, No, 21% to 30%"
476,Dobby Embellished Kurti GLS-23-240,0,"5,290",0,W-AP-23-367715 -P,https://www.gulahmedshop.com/dobby-embellished-kurti-gls-23-240,"Dobby, No"
477,Yarn Dyed Shirt WGK-YDS-DY-2794,0,"3,590",0,W-AP-23-368736 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2794,"Yarn Dyed, No"
478,Cambric Dyed Block Printed Shirt WGK-CMS-SP-1942,0,"4,405",0,W-AP-23-365020 -P,https://www.gulahmedshop.com/cambric-dyed-block-printed-shirt-wgk-cms-sp-1942,"Cambric, No"
479,Cambric Embroidered Trouser WGK-TRS-DE-351,0,"2,967",0,W-AP-23-354784 -P,https://www.gulahmedshop.com/cambric-embroidered-trouser-wgk-trs-de-351,"Cambric, No"
480,Cambric Embroidered Trouser WGK-TRS-DE-377,0,"2,351",0,W-AP-23-364376 -P,https://www.gulahmedshop.com/cambric-embroidered-trouser-wgk-trs-de-377,"Cambric, No"
481,Cambric Embroidered Trouser WGK-TRS-DE-378,0,"2,351",0,W-AP-23-364382 -P,https://www.gulahmedshop.com/cambric-embroidered-trouser-wgk-trs-de-378,"Cambric, No"
482,Cambric Dyed Trouser WGK-TRS-DY-331,0,"2,351",0,W-AP-23-354748 -P,https://www.gulahmedshop.com/cambric-dyed-trouser-wgk-trs-dy-331,"Cambric, No"
483,Cambric Embroidered Trouser WGK-TRS-DE-358,0,"2,351",0,W-AP-23-361502 -P,https://www.gulahmedshop.com/cambric-embroidered-trouser-wgk-trs-de-358,"Cambric, No"
484,Yarn Dyed Shirt WGK-YDS-DY-2824,0,"3,990",0,W-AP-23-368754 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2824,"Yarn Dyed, No"
485,2PC Cambric Embellished Shirt With Trouser IPS-23-64,0,"5,290",0,W-AP-23-367799 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-64,"Cambric, Cambric, No"
486,Cambric Embroidered Shirt GLS-23-201,0,"5,432",0,W-AP-23-364870 -P,https://www.gulahmedshop.com/cambric-embroidered-shirt-gls-23-201,"Cambric, No"
487,Cambric Screen Printed Shirt GLS-23-215,0,"4,405",0,W-AP-23-364786 -P,https://www.gulahmedshop.com/cambric-screen-printed-shirt-gls-23-215,"Cambric, No"
488,Cambric Screen Printed Shirt GLS-23-214,0,"4,610",0,W-AP-23-364792 -P,https://www.gulahmedshop.com/cambric-screen-printed-shirt-gls-23-214,"Cambric, No"
489,Cotton Embossed Shirt GLS-23-230,0,"4,690",0,W-AP-23-367673 -P,https://www.gulahmedshop.com/cotton-embossed-shirt-gls-23-230,"Cotton, No"
490,Cambric Screen Printed Shirt GLS-23-113,0,"3,690",0,W-AP-23-367619 -P,https://www.gulahmedshop.com/cambric-screen-printed-shirt-gls-23-113,"Cambric, No"
